species.name,dataset,dataset.name,Sub.Activity,UID,Consequence.Score
Eelgrass,eco_plants_eelgrass_biobands_d,eelgrass,OpenNetPens,hu_aq_finfishaquaculture_opennetpens_d,Potential
Eelgrass,eco_plants_eelgrass_polygons_d,eelgrass,OpenNetPens,hu_aq_finfishaquaculture_opennetpens_d,Potential
Eelgrass,eco_plants_eelgrass_prioritypolygons_d,eelgrass,OpenNetPens,hu_aq_finfishaquaculture_opennetpens_d,Potential
Surfgrass,eco_plants_surfgrass_biobands_d,surfgrass,OpenNetPens,hu_aq_finfishaquaculture_opennetpens_d,Negligible
Arrowtooth flounder,eco_fish_arrowtooth_phmasynsab_m,arrowtooth,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Spiny Dogfish,eco_fish_dogfish_phmasyn_m,dogfish,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Eulachon,eco_fish_eulachon_spawn_d,eulachon,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Eulachon,eco_fish_eulachon_summer_d,eulachon,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Pacific hake ,eco_fish_hake_biomass_d,hake,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Pacific Halibut ,eco_fish_halibut_phmasynsab_m,halibut,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Lingcod,eco_fish_lingcod_ccira_d,lingcod,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Lingcod,eco_fish_lingcod_phmasynsab_m,lingcod,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Pacific Cod ,eco_fish_pacificcod_phmasyn_m,pacificcod,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Pacific Ocean perch ,eco_fish_pacificoceanperch_syn_m,pacificoceanperch,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
walleye pollock,eco_fish_pollock_syn_m,pollock,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Bocaccio,eco_fish_rockfishbocaccio_ccira_d,rockfishbocaccio,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Bocaccio,eco_fish_rockfishbocaccio_phmasyn_m,rockfishbocaccio,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Canary Rockfish,eco_fish_rockfishcanary_ccira_d,rockfishcanary,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Canary Rockfish,eco_fish_rockfishcanary_phmasyn_m,rockfishcanary,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Darkblotched rockfish,eco_fish_rockfishdarkblotched_syn_m,rockfishdarkblotched,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Greenstriped rockfish,eco_fish_rockfishgreenstriped_phmasyn_m,rockfishgreenstriped,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Redstripe rockfish,eco_fish_rockfishredstripe_syn_m,rockfishredstripe,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Rosethorn rockfish,eco_fish_rockfishrosethorn_ccira_d,rockfishrosethorn,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Rosethorn rockfish,eco_fish_rockfishrosethorn_phmasyn_m,rockfishrosethorn,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblackspotted_phmasyn_m,rockfishrougheyeblackspotted,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Shortraker rockfish,eco_fish_rockfishshortraker_phmasyn_m,rockfishshortraker,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Silvergray rockfish,eco_fish_rockfishsilvergray_ccira_d,rockfishsilvergray,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Silvergray rockfish,eco_fish_rockfishsilvergray_phmasyn_m,rockfishsilvergray,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Vermillion rockfish,eco_fish_rockfishvermilion_phma_m,rockfishvermilion,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Widow rockfish,eco_fish_rockfishwidow_syn_m,rockfishwidow,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Yellowmouth rockfish ,eco_fish_rockfishyellowmouth_phmasyn_m,rockfishyellowmouth,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Yellowtail rockfish ,eco_fish_rockfishyellowtail_phmasyn_m,rockfishyellowtail,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Sablefish,eco_fish_sablefish_phmasynsab_m,sablefish,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Dover sole ,eco_fish_soledover_syn_m,soledover,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Petrale sole ,eco_fish_solepetrale_syn_m,solepetrale,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Rock sole ,eco_fish_solerock_phmasyn_m,solerock,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Longspine Thornyhead,eco_fish_thornyheadlongspine_syn_m,thornyheadlongspine,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_syn_m,thornyheadshortspine,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Horse clam,eco_inverts_clamhorse_records_d,clamhorse,PressureHose,hu_co_demersalfishing_pressurehose_d,Potential
Geoduck,eco_inverts_geoduck_records_d,geoduck,PressureHose,hu_co_demersalfishing_pressurehose_d,Higher Potential
Estuaries,eco_areas_estuaries_polygons_d,estuaries,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Higher Potential
Black Oystercatcher,eco_birds_blackoystercatcher_nestingsites_d,blackoystercatcher,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Loon/Grebe,eco_birds_loongrebe_density_d,loongrebe,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Loon/Grebe,eco_birds_loongrebe_densitywinter_d,loongrebe,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_densitymoulting_d,seaduck,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_densitystaging_d,seaduck,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_densitywinter_d,seaduck,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
"Sea duck, unspecified",eco_birds_seaduck_keysites_d,seaduck,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Shorebird (rocky),eco_birds_shorebirdrock_density_d,shorebirdrock,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Shorebird (sand),eco_birds_shorebirdsand_density_d,shorebirdsand,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Shorebird (sand),eco_birds_shorebirdsand_keysites_d,shorebirdsand,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Bottom Patches,eco_coarse_bottompatches_polygonssoft_d,bottompatches,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Pacific salmon,eco_fish_salmon_biomass_d,salmon,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Chinook salmon,eco_fish_salmonchinook_diversity_d,salmonchinook,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Chum salmon,eco_fish_salmonchum_diversity_d,salmonchum,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Coho Salmon,eco_fish_salmoncoho_diversity_d,salmoncoho,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Pink salmon (even),eco_fish_salmonpinkeven_diversity_d,salmonpinkeven,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Pink salmon (odd),eco_fish_salmonpinkodd_diversity_d,salmonpinkodd,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Sockeye salmon,eco_fish_salmonsockeye_diversity_d,salmonsockeye,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Butter clams,eco_inverts_clambutter_records_d,clambutter,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Horse clam,eco_inverts_clamhorse_records_d,clamhorse,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Littleneck clam,eco_inverts_clamlittleneck_records_d,clamlittleneck,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Razor clam,eco_inverts_clamrazor_ia_d,clamrazor,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Cockles,eco_inverts_cockle_records_d,cockle,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Dungeness crab ,eco_inverts_dungeness_ia_d,dungeness,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Dungeness crab ,eco_inverts_dungeness_records_d,dungeness,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Geoduck,eco_inverts_geoduck_records_d,geoduck,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Olympia Oyster,eco_inverts_olympiaoyster_records_d,olympiaoyster,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Purple-hinged rock scallop,eco_inverts_purplerockscallop_records_d,purplerockscallop,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Scallops,eco_inverts_scallops_syn_d,scallops,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Deepwater grooved tanner crab,eco_inverts_tannercrabdeep_sab_d,tannercrabdeep,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Green Urchin,eco_inverts_urchingreen_records_d,urchingreen,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Red Urchin,eco_inverts_urchinred_records_d,urchinred,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Orca NE Pacific Northern Residents,eco_mammals_killerwhaleresident_ch_d,killerwhaleresident,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Orca NE Pacific Northern Residents,eco_mammals_killerwhaleresident_ia_d,killerwhaleresident,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Orca NE Pacific Northern Residents,eco_mammals_killerwhaleresident_potentialch_d,killerwhaleresident,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Orca NE Pacific Transients,eco_mammals_killerwhaletransient_hsi_d,killerwhaletransient,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Phytoplankton,eco_plants_chlorophylla_bloom_d,chlorophylla,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Phytoplankton,eco_plants_chlorophylla_concentration_d,chlorophylla,Pulpandpapermills,hu_ot_dischargesanddisposal_pulpandpapermills_d,Potential
Eulachon,eco_fish_eulachon_spawn_d,eulachon,PurseSeine,hu_co_pelagicfishing_purseseine_d,Negligible
Eulachon,eco_fish_eulachon_summer_d,eulachon,PurseSeine,hu_co_pelagicfishing_purseseine_d,Negligible
Pacific herring ,eco_fish_herring_ia_d,herring,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Higher Potential
Pacific herring ,eco_fish_herring_spawn_d,herring,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Higher Potential
Pacific salmon,eco_fish_salmon_biomass_d,salmon,PurseSeineSALMON,hu_co_pelagicfishing_purseseine_d,Higher Potential
Chinook salmon,eco_fish_salmonchinook_diversity_d,salmonchinook,PurseSeineSALMON,hu_co_pelagicfishing_purseseine_d,Higher Potential
Chum salmon,eco_fish_salmonchum_diversity_d,salmonchum,PurseSeineSALMON,hu_co_pelagicfishing_purseseine_d,Higher Potential
Coho Salmon,eco_fish_salmoncoho_diversity_d,salmoncoho,PurseSeineSALMON,hu_co_pelagicfishing_purseseine_d,Higher Potential
Pink salmon (even),eco_fish_salmonpinkeven_diversity_d,salmonpinkeven,PurseSeineSALMON,hu_co_pelagicfishing_purseseine_d,Higher Potential
Pink salmon (odd),eco_fish_salmonpinkodd_diversity_d,salmonpinkodd,PurseSeineSALMON,hu_co_pelagicfishing_purseseine_d,Higher Potential
Sockeye salmon,eco_fish_salmonsockeye_diversity_d,salmonsockeye,PurseSeineSALMON,hu_co_pelagicfishing_purseseine_d,Higher Potential
Pacific Sand Lance,eco_fish_sandlance_syn_m,sandlance,PurseSeine,hu_co_pelagicfishing_purseseine_d,Negligible
Opal squid,eco_inverts_squidopal_records_d,squidopal,PurseSeine,hu_co_pelagicfishing_purseseine_d,Negligible
Bottom patches,eco_coarse_bottompatches_polygonshard_d,bottompatches,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Arrowtooth flounder,eco_fish_arrowtooth_phmasynsab_m,arrowtooth,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Spiny dogfish,eco_fish_dogfish_phmasyn_m,dogfish,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Pacific Halibut ,eco_fish_halibut_phmasynsab_m,halibut,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblackspotted_phmasyn_m,rockfishrougheyeblackspotted,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Sablefish,eco_fish_sablefish_phmasynsab_m,sablefish,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Higher Potential
Dover sole ,eco_fish_soledover_syn_m,soledover,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Longspine Thornyhead,eco_fish_thornyheadlongspine_syn_m,thornyheadlongspine,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_syn_m,thornyheadshortspine,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Soft corals,eco_inverts_alcyonacea_model_d,alcyonacea,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Black corals,eco_inverts_antipatharia_model_d,antipatharia,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Corals,eco_inverts_coralhotspot_ccira,coral,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Corals,eco_inverts_coral_trawlsyn_d,coral,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Sea pens,eco_inverts_pennatulacea_model_d,pennatulacea,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Sea pens,eco_inverts_pennatulacea_trawlsyn_d,pennatulacea,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Hand or stony corals,eco_inverts_scleractinia_model_d,scleractinia,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Sponge,eco_inverts_spongehotspot_ccira,sponge,FoodSocialCeremonial,hu_ih_indigenousharvest_foodsocialceremonial,Potential
Sponge,eco_inverts_spongehotspot_ccira,sponge,Seafloorelectricalcommscables,hu_ot_underwaterinfrastructure_seafloorelectricalcommscables_d,Potential
Sponge,eco_inverts_spongehotspot_ccira,sponge,TrapRecCRAB,hu_rf_demersalfishing_traprec_d,Higher Potential
Pacific herring ,eco_fish_herring_ia_d,herring,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Pacific herring ,eco_fish_herring_spawn_d,herring,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Bocaccio,eco_fish_rockfishbocaccio_ccira_d,rockfishbocaccio,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Bocaccio,eco_fish_rockfishbocaccio_phmasyn_m,rockfishbocaccio,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Canary Rockfish,eco_fish_rockfishcanary_ccira_d,rockfishcanary,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Canary Rockfish,eco_fish_rockfishcanary_phmasyn_m,rockfishcanary,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
China rockfish,eco_fish_rockfishchina_ccira_d,rockfishchina,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
China rockfish,eco_fish_rockfishchina_phma_m,rockfishchina,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Copper rockfish,eco_fish_rockfishcopper_phmasyn_m,rockfishcopper,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Darkblotched rockfish,eco_fish_rockfishdarkblotched_syn_m,rockfishdarkblotched,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Greenstriped rockfish,eco_fish_rockfishgreenstriped_phmasyn_m,rockfishgreenstriped,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Quillback Rockfish,eco_fish_rockfishquillback_ccira_d,rockfishquillback,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Quillback Rockfish,eco_fish_rockfishquillback_phmasyn_m,rockfishquillback,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Redstripe rockfish,eco_fish_rockfishredstripe_syn_m,rockfishredstripe,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Rosethorn rockfish,eco_fish_rockfishrosethorn_ccira_d,rockfishrosethorn,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Rosethorn rockfish,eco_fish_rockfishrosethorn_phmasyn_m,rockfishrosethorn,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblackspotted_phmasyn_m,rockfishrougheyeblackspotted,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Shortraker rockfish,eco_fish_rockfishshortraker_phmasyn_m,rockfishshortraker,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Silvergray rockfish,eco_fish_rockfishsilvergray_ccira_d,rockfishsilvergray,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Silvergray rockfish,eco_fish_rockfishsilvergray_phmasyn_m,rockfishsilvergray,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Tiger rockfish,eco_fish_rockfishtiger_ccira_d,rockfishtiger,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Tiger rockfish,eco_fish_rockfishtiger_phma_m,rockfishtiger,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Vermillion rockfish,eco_fish_rockfishvermilion_phma_m,rockfishvermilion,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Yelloweye rockfish,eco_fish_rockfishyelloweye_ccira_d,rockfishyelloweye,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Yelloweye rockfish,eco_fish_rockfishyelloweye_phmasyn_m,rockfishyelloweye,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Yellowmouth rockfish ,eco_fish_rockfishyellowmouth_phmasyn_m,rockfishyellowmouth,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Yellowtail rockfish ,eco_fish_rockfishyellowtail_phmasyn_m,rockfishyellowtail,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Pacific salmon,eco_fish_salmon_biomass_d,salmon,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Higher Potential
